longdist;internat;local;int_disc;billtype;pay;age;gender;marital;children;income;churn
12,09;0;119,02;Да;Бюджетный;Auto;28;Мужской;Женат;1;52750,8;0
19,01;0;65,85;Да;Бюджетный;Auto;49;Женский;Одинокий;0;64727,5;0
0,68;9,46;79,89;Нет;Бесплатный;CC;94;Женский;Одинокий;1;46480,7;1
16,78;3,52;12,94;Нет;Бесплатный;CC;54;Женский;Женат;1;27376;1
15,82;0;108,04;Нет;Бюджетный;CC;65;Женский;Одинокий;2;18151,6;1
20,92;0;9,01;Да;Бюджетный;Auto;72;Женский;Одинокий;1;73338;0
11,9;0;11,94;Нет;Бюджетный;CC;69;Женский;Женат;0;91198,6;0
19,98;0;10,47;Нет;Бюджетный;CC;51;Мужской;Женат;1;64880;0
14,19;0;30,7;Да;Бюджетный;CH;62;Мужской;Женат;2;50290,7;0
4,79;0;60,84;Да;Бюджетный;CH;54;Мужской;Женат;0;4755,27;0
21,05;0;28,38;Нет;Бюджетный;CC;97;Мужской;Женат;0;45871,4;0
6,09;4,19;44,91;Нет;Бюджетный;CH;62;Женский;Женат;0;18831,1;1
0,84;0;30,13;Нет;Бюджетный;CH;80;Женский;Одинокий;1;31809,7;1
28,11;0;17,66;Нет;Бесплатный;CC;57;Женский;Женат;2;64977,4;0
29,86;8,33;70,59;Нет;Бюджетный;Auto;94;Женский;Женат;1;15862,7;1
0;0;3,54;Да;Бесплатный;Auto;68;Мужской;Женат;1;27677,8;0
2,4;0;57,13;Нет;Бесплатный;Auto;39;Мужской;Женат;0;110,28;0
2,5;0;24,99;Нет;Бюджетный;CH;92;Мужской;Женат;0;29518,8;0
12,56;8,72;39,19;Да;Бесплатный;CC;37;Женский;Одинокий;1;82335,5;0
22,09;0,62;110,13;Нет;Бюджетный;CC;24;Женский;Женат;1;88663,4;0
0;0;3,73;Нет;Бюджетный;CC;46;Мужской;Женат;2;32811,6;1
1,8;0;12,76;Да;Бюджетный;CC;48;Мужской;Одинокий;0;88044,4;0
20,82;0;15,02;Нет;Бюджетный;CC;87;Мужской;Одинокий;1;45476;0
23,82;0;24,72;Да;Бюджетный;CH;83;Женский;Женат;0;67042;0
6,83;0;52,2;Нет;Бюджетный;CH;44;Мужской;Женат;1;49554,8;0
11,97;0;25,59;Нет;Бесплатный;CC;66;Мужской;Женат;2;76161,4;0
25,35;6,1;73,66;Да;Бесплатный;Auto;69;Мужской;Одинокий;2;52127,5;0
26,04;0;10,21;Нет;Бесплатный;CC;85;Мужской;Одинокий;1;79688,7;0
1,52;0;62,19;Нет;Бюджетный;CC;56;Мужской;Женат;2;46165,2;0
24,07;6,98;27,76;Нет;Бюджетный;Auto;28;Мужской;Женат;2;2056,06;1
14,73;0;22,8;Да;Бесплатный;CH;97;Мужской;Женат;2;1585,99;0
0,46;0;164,82;Нет;Бесплатный;CC;51;Женский;Женат;2;32118,4;1
0;0;4,42;Да;Бюджетный;CH;62;Женский;Одинокий;2;5197;1
0;0;4,39;Нет;Бесплатный;CH;90;Мужской;Женат;1;5257,65;1
4,19;0;161,82;Нет;Бесплатный;CC;76;Мужской;Женат;1;72996;0
7,35;0;12,11;Да;Бюджетный;CH;78;Мужской;Женат;0;54864,6;0
25,24;0;56,04;Нет;Бюджетный;CC;36;Мужской;Женат;1;96349,8;0
10,34;0;19,05;Нет;Бесплатный;CH;48;Мужской;Женат;2;7122,16;0
16,66;1,92;10,21;Да;Бесплатный;Auto;44;Женский;Одинокий;2;36824,5;1
22,85;0;24,67;Да;Бесплатный;CH;48;Мужской;Одинокий;2;87381,8;0
0;0;2,02;Нет;Бесплатный;CC;25;Женский;Одинокий;0;30094,6;1
0,46;0;164,82;Нет;Бесплатный;CC;51;Женский;Женат;2;32118,4;1
24;0;75,19;Нет;Бюджетный;CC;93;Мужской;Одинокий;1;4347,25;0
13,96;0;27,69;Да;Бесплатный;CC;34;Мужской;Одинокий;2;9229,55;0
0,84;0;30,13;Нет;Бюджетный;CH;80;Женский;Одинокий;1;31809,7;1
22,07;0;140,86;Нет;Бюджетный;CH;29;Женский;Одинокий;1;73874,1;0
27,62;6,71;35,01;Нет;Бюджетный;Auto;81;Женский;Одинокий;2;87872,9;1
2,84;0;24,45;Да;Бюджетный;CH;71;Женский;Женат;2;49745,3;0
11,36;0;13,46;Нет;Бесплатный;CC;43;Женский;Одинокий;2;77293;1
14,7;0;17,87;Да;Бюджетный;Auto;30;Женский;Одинокий;1;73334,3;0
14,82;0;99,52;Нет;Бюджетный;CH;83;Мужской;Одинокий;1;65867,1;0
8,21;9,63;45,67;Нет;Бесплатный;Auto;75;Мужской;Женат;1;97180,4;1
17,38;6,21;51,18;Нет;Бесплатный;CC;90;Женский;Женат;1;56722,8;1
25,04;0;30,89;Нет;Бюджетный;CC;49;Мужской;Одинокий;0;20730,7;0
20,8;0;11,99;Нет;Бесплатный;Auto;42;Женский;Женат;1;62126,4;1
1,66;0;14,11;Нет;Бесплатный;CC;63;Мужской;Женат;0;82981;0
0;0;4,46;Нет;Бюджетный;CC;76;Женский;Женат;2;83259,3;1
28,83;4,75;13,53;Да;Бюджетный;CC;39;Мужской;Женат;1;39229,1;1
20,21;0;7,26;Да;Бюджетный;CC;23;Мужской;Одинокий;1;84217,7;0
9,04;2,07;127,79;Да;Бюджетный;CC;96;Мужской;Женат;2;57877,5;1
13,67;0;38,27;Да;Бесплатный;CH;78;Мужской;Одинокий;0;54670,4;0
23,33;0;64,95;Нет;Бесплатный;Auto;55;Женский;Женат;0;53755,7;1
4,98;0;84,61;Нет;Бесплатный;CC;76;Мужской;Женат;2;23536;0
2,48;0;21,58;Да;Бесплатный;CC;83;Мужской;Одинокий;0;52774;0
6,01;0;27,82;Нет;Бесплатный;CC;27;Мужской;Женат;2;89781,4;0
8,6;0;117,99;Да;Бюджетный;CC;18;Мужской;Женат;0;1846,01;1
18,97;0;40,78;Нет;Бесплатный;Auto;33;Мужской;Женат;2;80385,4;0
0;0;2,85;Нет;Бюджетный;CC;24;Мужской;Одинокий;0;43082,6;1
21,98;0;80,05;Нет;Бесплатный;Auto;38;Мужской;Женат;0;82003,9;0
23,24;1,05;34,1;Нет;Бесплатный;Auto;61;Мужской;Женат;1;83039,2;1
13,71;0;171,47;Нет;Бесплатный;CC;67;Мужской;Женат;0;93201,3;0
15,92;0;6,32;Да;Бюджетный;Auto;44;Мужской;Женат;2;57430,5;0
10,4;0;10,12;Нет;Бесплатный;CC;92;Мужской;Женат;1;81271,1;0
13,25;0;79,94;Нет;Бесплатный;CC;32;Мужской;Одинокий;1;54164,9;0
11,97;0;30,63;Да;Бюджетный;Auto;61;Мужской;Женат;0;95132,7;0
20,14;0;28,69;Нет;Бесплатный;Auto;58;Женский;Женат;0;91446,4;0
0,83;0;25,12;Нет;Бесплатный;CC;64;Мужской;Одинокий;1;15822,6;0
29,23;0;450,62;Нет;Бесплатный;CH;78;Женский;Одинокий;2;72800,9;1
20,09;0;59,2;Да;Бюджетный;CH;21;Женский;Женат;1;64557,8;0
1,69;0;67,35;Нет;Бюджетный;Auto;49;Мужской;Одинокий;0;41862,6;0
19,94;0;29,38;Нет;Бюджетный;CC;58;Женский;Женат;1;62260,2;1
0,38;0;28,66;Нет;Бесплатный;CC;72;Женский;Женат;0;78851,3;1
8,86;4,44;43,64;Да;Бюджетный;CH;55;Мужской;Одинокий;2;85753,8;1
14,83;7,8;287,3;Нет;Бюджетный;Auto;40;Мужской;Женат;0;55714;0
5;0,68;56,11;Да;Бюджетный;CC;19;Женский;Одинокий;0;50290,7;1
25,24;0;56,04;Нет;Бюджетный;CC;36;Мужской;Женат;1;96349,8;0
24,25;9,42;57,85;Да;Бесплатный;CC;21;Мужской;Одинокий;1;92788,1;1
22,51;0;5,38;Нет;Бесплатный;CC;61;Мужской;Одинокий;2;88408,2;0
26,86;0;14,57;Нет;Бесплатный;CC;53;Женский;Одинокий;2;26107,5;1
22,54;0;25,38;Нет;Бесплатный;Auto;67;Мужской;Женат;0;78319,3;0
0;0;2,4;Нет;Бюджетный;CH;39;Женский;Женат;2;72401,8;0
28,87;0;92,52;Нет;Бюджетный;CH;62;Мужской;Женат;2;33361,3;0
24,04;0;19,89;Нет;Бюджетный;CH;59;Женский;Одинокий;0;23892,2;1
7,67;0;83,08;Нет;Бесплатный;Auto;47;Мужской;Женат;2;90070,5;0
14,67;6,33;15,92;Нет;Бесплатный;CC;69;Женский;Одинокий;0;86735,5;0
0,49;0;51,83;Нет;Бесплатный;CC;49;Мужской;Женат;0;11131,6;0
15,55;5,87;15,59;Да;Бесплатный;CC;69;Мужской;Женат;0;4684,74;1
5,35;9,31;78,95;Да;Бесплатный;CC;55;Женский;Одинокий;0;40200,7;1
8,16;0;27,72;Нет;Бюджетный;Auto;31;Мужской;Одинокий;0;6121,14;0
21,5;0;47,22;Нет;Бесплатный;CC;94;Женский;Женат;0;87251,8;1
8,95;6,2;11,95;Нет;Бесплатный;CC;93;Женский;Одинокий;1;46771,2;1
20,29;0;76,05;Нет;Бесплатный;CC;76;Женский;Женат;1;12309,6;1
19,04;0;29,4;Нет;Бесплатный;CH;47;Мужской;Одинокий;0;64295,2;0
1,82;0;90,25;Нет;Бюджетный;CC;79;Женский;Женат;0;8090,4;1
0;0;3,51;Нет;Бесплатный;CC;50;Женский;Одинокий;0;44785,4;1
0,28;0;8,54;Да;Бюджетный;CH;28;Женский;Женат;2;20850,4;1
19,26;0;52,78;Нет;Бесплатный;CC;30;Женский;Женат;1;17866,9;0
29,34;0;49,55;Нет;Бесплатный;CC;57;Женский;Женат;2;45488,3;1
23,57;0;21,68;Нет;Бесплатный;Auto;83;Мужской;Женат;1;68290,8;0
3,45;4,18;117,34;Нет;Бюджетный;Auto;76;Женский;Женат;0;35697,5;1
22,3;0;11,05;Нет;Бесплатный;CC;33;Женский;Женат;2;29368,6;0
6,3;0;60,52;Нет;Бюджетный;CC;46;Мужской;Одинокий;1;55634,8;0
13,1;0;33,7;Да;Бюджетный;CC;65;Женский;Женат;1;62751,3;1
28,87;0;92,52;Нет;Бюджетный;CH;62;Мужской;Женат;2;33361,3;0
12,56;0;73,29;Нет;Бюджетный;CH;69;Женский;Одинокий;2;67773,9;0
3,71;0,26;11,87;Нет;Бюджетный;CC;58;Женский;Женат;1;16350,3;0
7,04;0;47,93;Нет;Бесплатный;Auto;69;Мужской;Женат;1;38302,7;0
0;0;3;Нет;Бесплатный;CC;93;Женский;Женат;2;96926,2;1
9,89;0;53,09;Нет;Бюджетный;CC;59;Женский;Женат;0;91427,2;1
17,34;0;9,32;Да;Бюджетный;CH;44;Женский;Одинокий;2;17689,2;1
23,09;0,86;88,83;Да;Бесплатный;CC;62;Женский;Женат;2;127,24;0
0;0;0,61;Да;Бесплатный;CC;53;Женский;Одинокий;2;96704,7;1
14,02;5,68;29,81;Нет;Бюджетный;CC;34;Мужской;Одинокий;0;87467,1;0
8,76;0;25,64;Да;Бюджетный;CC;20;Женский;Женат;1;2976,91;0
27,01;7,55;45,37;Нет;Бесплатный;CC;92;Мужской;Одинокий;1;57904,4;1
2,12;0;145,64;Нет;Бюджетный;CC;68;Мужской;Одинокий;1;92426,5;0
5,18;5,64;112,81;Нет;Бесплатный;CH;34;Женский;Женат;1;73098,7;1
9,57;0;85,11;Нет;Бесплатный;CC;39;Мужской;Одинокий;2;32272,7;0
21,92;0;12,64;Нет;Бесплатный;CC;48;Мужской;Женат;0;39598,7;0
16;3,05;32,49;Да;Бесплатный;CC;93;Мужской;Одинокий;1;14258,4;1
28,56;0;14,04;Да;Бюджетный;CC;38;Женский;Женат;2;84653,1;0
0;0;3,39;Нет;Бесплатный;CC;19;Мужской;Женат;2;58774,9;1
7,52;7,35;25,21;Нет;Бюджетный;CH;22;Женский;Женат;0;42877,2;1
14,61;0;74,73;Нет;Бюджетный;CC;68;Женский;Женат;2;50290,7;1
16,25;0;66,62;Да;Бюджетный;CC;77;Мужской;Женат;2;29277,8;0
21,44;0;27,62;Нет;Бюджетный;Auto;53;Женский;Одинокий;2;4089,59;1
22,3;0;11,05;Нет;Бесплатный;CC;33;Женский;Женат;2;29368,6;0
28,46;0;109,12;Да;Бюджетный;CC;65;Мужской;Женат;2;29609,7;0
26,28;0;71,93;Да;Бесплатный;CC;55;Женский;Одинокий;0;95489,4;1
17,09;0;48,98;Нет;Бюджетный;CH;27;Мужской;Женат;0;85079,5;0
15,33;0;61,86;Нет;Бесплатный;CC;21;Женский;Женат;1;73138,8;0
0;0;1,38;Нет;Бесплатный;CC;64;Мужской;Женат;1;56360,5;1
23,82;0;24,72;Да;Бюджетный;CH;83;Женский;Женат;0;67042;0
0;0;1,6;Нет;Бюджетный;Auto;69;Мужской;Женат;0;62150,4;1
6,09;4,19;44,91;Нет;Бюджетный;CH;62;Женский;Женат;0;18831,1;1
28,2;9,53;13,99;Нет;Бюджетный;Auto;28;Женский;Женат;2;63328,8;1
6,26;0;43,97;Нет;Бесплатный;CC;70;Женский;Одинокий;0;61639,7;1
15,93;2,21;73,07;Да;Бюджетный;Auto;68;Женский;Женат;0;73728,3;1
2,51;1,36;29,2;Нет;Бесплатный;CC;19;Мужской;Женат;0;89958,8;0
1,13;4,7;57,62;Нет;Бюджетный;Auto;59;Женский;Одинокий;1;69454,6;1
22,09;6,42;7,53;Да;Бюджетный;CC;55;Женский;Одинокий;0;91646,6;1
20,85;0;21,99;Нет;Бесплатный;CH;88;Женский;Одинокий;2;18172,8;1
29,89;0;37,42;Нет;Бюджетный;CC;81;Женский;Одинокий;0;54486,5;1
6,12;0;14,79;Нет;Бесплатный;CH;58;Мужской;Женат;1;4054,55;0
7,25;0;10,99;Нет;Бесплатный;CC;30;Женский;Женат;2;45171,2;0
19,56;7,76;55,65;Нет;Бюджетный;CH;25;Женский;Одинокий;0;50290,7;0
11,06;0;50,85;Нет;Бесплатный;CC;64;Женский;Одинокий;1;7737,94;1
5,33;0;103,31;Да;Бесплатный;CC;54;Мужской;Женат;2;23537,6;0
27,7;0;39,17;Нет;Бесплатный;CC;78;Мужской;Одинокий;0;59699,8;0
18,45;0;65,57;Нет;Бесплатный;CH;38;Женский;Женат;1;50290,7;0
2,31;8,82;8,5;Нет;Бесплатный;CH;96;Мужской;Женат;2;95184,9;1
0;0;2,02;Да;Бесплатный;CC;70;Женский;Одинокий;1;64815,5;1
0;0;4,11;Нет;Бесплатный;CC;61;Мужской;Одинокий;0;5898,9;0
0;0;3,4;Нет;Бесплатный;Auto;49;Женский;Одинокий;0;23660,3;1
21,53;0;26,54;Да;Бюджетный;CC;31;Женский;Женат;2;55977,7;0
14,77;0;30,42;Нет;Бесплатный;CH;86;Мужской;Женат;0;92167,3;0
27,06;1,98;78,38;Нет;Бесплатный;CC;57;Женский;Женат;0;57255,4;1
2,72;0;14,96;Да;Бесплатный;CC;21;Мужской;Женат;2;58963,7;0
27,33;0;25,11;Нет;Бюджетный;CC;95;Женский;Женат;2;46273,9;0
24,14;0;79,36;Нет;Бесплатный;CC;32;Женский;Женат;2;76791,5;0
19,41;0,55;8,69;Нет;Бесплатный;CC;35;Мужской;Одинокий;0;25938,5;0
22,77;0;28,05;Нет;Бюджетный;Auto;39;Мужской;Женат;0;29227,8;0
3,17;0;58,04;Нет;Бюджетный;CC;57;Мужской;Женат;1;35075;0
0;0;2,85;Нет;Бюджетный;CC;24;Мужской;Одинокий;0;43082,6;1
0;0;1,46;Нет;Бесплатный;CH;21;Мужской;Одинокий;0;15924,2;0
12,42;0;89,79;Да;Бюджетный;CC;60;Женский;Женат;1;47468,6;1
3,69;0;22,92;Нет;Бюджетный;CH;96;Женский;Одинокий;1;32005,6;1
5,32;0;69,58;Да;Бюджетный;CC;42;Мужской;Женат;0;42639,1;0
3,6;0;11,15;Нет;Бюджетный;CH;59;Мужской;Женат;0;77177,1;0
5,72;0;404,42;Нет;Бесплатный;CC;67;Женский;Одинокий;1;91347,1;1
0;0;1,21;Нет;Бюджетный;CC;20;Женский;Женат;2;84629,3;1
13,71;0;171,47;Нет;Бесплатный;CC;67;Мужской;Женат;0;93201,3;0
13,24;2,92;16,02;Да;Бесплатный;CC;83;Женский;Женат;2;85022,1;1
10,95;0;18,56;Нет;Бюджетный;Auto;59;Женский;Одинокий;0;41624,7;1
13,64;0;19,55;Нет;Бесплатный;Auto;19;Женский;Женат;0;27842,1;1
13,94;6,61;78,22;Нет;Бесплатный;CC;68;Женский;Женат;1;81641,2;0
0;0;3,95;Нет;Бюджетный;CH;95;Женский;Женат;0;11020,3;1
19,29;0;10,78;Да;Бюджетный;CC;57;Женский;Женат;0;81576,2;1
0,68;9,46;79,89;Нет;Бесплатный;CC;94;Женский;Одинокий;1;46480,7;1
22,16;0;37,09;Нет;Бесплатный;CC;48;Мужской;Одинокий;0;12134,7;0
23,18;5,53;72,96;Нет;Бюджетный;CC;32;Мужской;Женат;0;54430,2;1
10,51;0;5,91;Да;Бесплатный;Auto;67;Женский;Одинокий;1;9824,75;0
0,3;7,79;220,98;Да;Бюджетный;CC;49;Женский;Одинокий;1;60310,6;1
13,64;0;16,21;Да;Бюджетный;Auto;70;Женский;Одинокий;2;15080,4;0
7,55;0;36,36;Да;Бюджетный;CC;55;Женский;Одинокий;2;51744,2;0
1,53;0;7,54;Да;Бесплатный;CC;76;Мужской;Одинокий;1;64520,3;0
20,88;4,5;66,6;Да;Бесплатный;CH;54;Женский;Женат;0;69641,6;0
23,93;0;47,48;Да;Бесплатный;CH;23;Женский;Одинокий;1;14082;1
0;0;1,52;Нет;Бесплатный;Auto;18;Мужской;Одинокий;2;11691,2;1
3,73;0;18,85;Нет;Бесплатный;Auto;76;Мужской;Женат;2;30933,6;0
18,81;0;86,99;Нет;Бюджетный;Auto;42;Женский;Одинокий;1;14740,1;1
24,61;0;21,94;Нет;Бесплатный;CH;68;Мужской;Одинокий;1;14904,1;0
13,96;0;7,73;Да;Бюджетный;CH;43;Мужской;Женат;1;15425,3;0
0;0;3,83;Да;Бесплатный;CH;92;Женский;Одинокий;2;50290,7;1
23,29;0;41,35;Да;Бюджетный;CH;27;Женский;Одинокий;1;92718,6;0
