AGE;PERSONAL_INCOME;CREDIT;FST_PAYMENT;FACT_LIVING_TERM;LOAN_AVG_DLQ_AMT
41;35000.0;16980.0;2500.0;5.0;0.0
39;4300.0;9170.0;2000.0;3.0;0.0
36;8000.0;12598.0;1400.0;125.0;0.0
36;20000.0;30826.0;3426.0;0.0;0.0
60;10300.0;13709.0;1530.0;300.0;0.0
37;8000.0;3300.0;5989.0;256.0;0.0
40;18000.0;9840.0;8000.0;36.0;0.0
53;9000.0;6088.0;1100.0;180.0;0.0
54;10500.0;15580.0;2000.0;192.0;0.0
59;10000.0;5200.0;4700.0;267.0;957.46
31;7500.0;10000.0;2100.0;167.0;0.0
58;8000.0;15245.0;2000.0;288.0;380.0
49;15000.0;27446.0;3100.0;36.0;0.0
41;11000.0;5850.0;5000.0;168.0;0.0
34;17000.0;22338.94;3000.0;168.0;0.0
44;25000.0;17346.0;10000.0;48.0;2140.0
63;7800.0;9900.0;2000.0;3.0;0.0
27;12000.0;29640.0;4680.0;60.0;0.0
34;15000.0;5333.0;600.0;48.0;0.0
47;12000.0;28820.0;3300.0;240.0;0.0
48;7000.0;8800.0;1000.0;22.0;0.0
57;3600.0;7180.0;800.0;372.0;0.0
38;35000.0;11990.0;10000.0;24.0;0.0
29;15000.0;17630.0;0.0;132.0;0.0
30;15000.0;29000.0;10000.0;7.0;3020.0
23;18000.0;26930.0;3400.0;24.0;0.0
63;7500.0;3356.0;1524.0;8.0;0.0
25;7000.0;12100.0;1500.0;9.0;0.0
28;7000.0;19750.0;5000.0;12.0;0.0
29;10000.0;5200.0;2000.0;120.0;0.0
30;15000.0;8990.0;1000.0;36.0;0.0
42;20000.0;9798.0;2000.0;120.0;1845.5
60;8000.0;12410.0;1477.0;12.0;0.0
35;30000.0;6570.0;730.0;204.0;0.0
59;6000.0;15470.0;2000.0;25.0;1720.0
47;18000.0;18825.0;2100.0;256.0;2570.0
61;5000.0;6800.0;2000.0;228.0;0.0
54;8000.0;13290.0;2000.0;366.0;0.0
26;10000.0;3701.0;2000.2;300.0;0.0
30;20000.0;9030.0;2000.0;300.0;0.0
31;12000.0;23865.0;2700.0;177.0;0.0
43;17000.0;5680.0;2430.0;112.0;0.0
25;23000.0;8490.92;2000.0;96.0;0.0
47;7000.0;4770.0;530.0;255.0;1760.0
53;9000.0;27945.0;3105.0;96.0;0.0
28;18000.0;15680.0;1750.0;52.0;0.0
26;15000.0;43996.0;7764.0;108.0;5269.78
46;14000.0;9095.0;1605.0;13.0;0.0
43;10000.0;9250.0;1030.0;114.0;0.0
31;14000.0;16190.0;1800.0;12.0;0.0
58;8500.0;9000.0;1050.0;50.0;0.0
38;10000.0;27449.0;3050.0;8.0;0.0
60;9200.0;5440.0;2000.0;204.0;0.0
48;10000.0;15990.0;4000.0;312.0;0.0
46;7500.0;15500.0;3000.0;344.0;0.0
32;10000.0;42228.0;8000.0;155.0;0.0
62;8200.0;21190.0;2400.0;312.0;0.0
33;15000.0;17500.0;4000.0;11.0;0.0
39;35000.0;9004.0;2300.0;55.0;0.0
29;25000.0;6680.0;2000.0;108.0;0.0
38;50000.0;3675.0;3000.0;8.0;0.0
24;16000.0;7181.0;800.82;6.0;0.0
48;12000.0;5399.0;600.0;73.0;0.0
26;7000.0;22075.0;1500.0;135.0;0.0
47;18000.0;15658.0;1740.0;204.0;0.0
39;14000.0;18105.0;3195.0;144.0;0.0
30;17000.0;10450.0;5000.0;72.0;605.496
34;20000.0;7500.0;7500.0;15.0;0.0
49;15000.0;31580.0;10000.0;301.0;0.0
23;10000.0;2000.0;1545.0;4.0;0.0
36;20000.0;25640.0;3000.0;156.0;0.0
56;4500.0;15115.0;1680.0;84.0;0.0
25;4000.0;9500.0;0.0;129.0;0.0
34;10000.0;3000.0;1000.0;40.0;0.0
46;7000.0;20700.0;2300.0;110.0;0.0
35;10000.0;6407.5;713.0;168.0;780.0
37;15000.0;11789.0;4000.0;432.0;0.0
37;12000.0;4779.0;2000.0;156.0;0.0
32;9000.0;26988.0;15000.0;12.0;0.0
23;16000.0;8666.0;8000.0;36.0;930.0
55;13000.0;16647.0;0.0;60.0;1390.0
39;15000.0;13900.0;1600.0;12.0;0.0
35;15000.0;6129.0;1081.0;170.0;0.0
41;15000.0;2680.0;1600.0;82.0;0.0
57;11640.0;5330.0;600.0;197.0;0.0
34;12000.0;4500.0;500.0;3.0;0.0
55;6500.0;13195.0;2000.0;348.0;0.0
30;25000.0;15034.0;0.0;36.0;0.0
34;8000.0;6200.0;2000.0;204.0;1312.44
48;8000.0;7020.0;780.0;180.0;472.11
37;15000.0;9590.0;1100.0;120.0;0.0
44;15000.0;12000.0;3290.0;18.0;0.0
31;9000.0;20690.0;2300.0;48.0;0.0
45;12000.0;9430.0;0.0;192.0;0.0
33;8000.0;8547.0;0.0;24.0;0.0
30;13000.0;29790.0;5300.0;24.0;0.0
47;25000.0;7895.0;2000.0;180.0;0.0
24;15000.0;18990.0;4000.0;36.0;0.0
41;20000.0;9551.0;1685.0;113.0;0.0
27;30000.0;9889.0;1100.0;12.0;0.0
41;6000.0;12600.0;1400.0;230.0;0.0
40;14000.0;6300.0;1500.0;72.0;1210.0
51;4300.0;14500.0;1700.0;330.0;0.0
57;5000.0;17000.0;3000.0;228.0;0.0
23;15000.0;18632.0;18000.0;96.0;0.0
35;13000.0;30000.0;5690.0;144.0;0.0
41;5000.0;4311.0;479.0;132.0;0.0
52;20000.0;98042.0;40758.0;252.0;0.0
27;50000.0;17073.0;1897.0;84.0;1820.0
29;20000.0;16800.0;3000.0;18.0;1196.43
51;15000.0;32970.0;4500.0;243.0;0.0
48;14000.0;15000.0;3000.0;156.0;0.0
55;17000.0;3717.0;413.0;292.0;0.0
40;7900.0;9490.0;1100.0;0.0;0.0
37;10000.0;22050.0;6000.0;48.0;1340.0
56;10000.0;12342.0;4587.0;108.0;0.0
35;9000.0;18399.0;3000.95;24.0;0.0
45;7000.0;18690.0;4000.0;204.0;0.0
47;7000.0;30918.0;0.0;96.0;0.0
37;25000.0;11990.0;10000.0;115.0;0.0
45;12000.0;5505.0;1500.0;20.0;0.0
56;12000.0;21899.94;0.0;396.0;0.0
38;21000.0;6740.0;750.0;192.0;0.0
53;10000.0;12910.0;5000.0;122.0;846.74
28;16000.0;9846.0;1094.0;13.0;0.0
40;20000.0;9956.0;524.0;48.0;0.0
26;10000.0;2790.0;1500.0;12.0;0.0
40;7000.0;17851.0;2000.0;224.0;0.0
45;45000.0;8041.0;2989.0;258.0;2570.0
55;7500.0;39276.0;4364.0;195.0;0.0
36;5000.0;3407.0;1000.0;216.0;0.0
22;17000.0;21197.0;2400.0;77.0;0.0
50;30000.0;11280.0;1300.0;209.0;0.0
61;4700.0;4990.0;560.0;304.0;0.0
50;10000.0;8780.0;3000.0;408.0;0.0
28;7000.0;5397.0;600.0;156.0;0.0
52;8400.0;12800.0;3000.0;121.0;0.0
57;30000.0;29470.0;3300.0;372.0;5560.0
32;30000.0;37656.0;5000.0;108.0;0.0
33;40000.0;28059.81;6000.0;198.0;0.0
26;30000.0;9990.0;5000.0;108.0;0.0
61;21000.0;96200.0;35800.0;360.0;0.0
21;12000.0;18269.0;7631.0;140.0;0.0
32;10000.0;81612.0;9068.0;6.0;0.0
42;14000.0;6834.0;750.0;21.0;0.0
51;7000.0;7060.0;800.0;261.0;0.0
32;14000.0;7610.0;2510.0;343.0;0.0
43;25000.0;26896.0;3000.0;108.0;0.0
55;5000.0;2248.0;250.0;363.0;0.0
25;12000.0;11429.0;1300.0;36.0;0.0
48;7000.0;15500.0;1800.0;142.0;0.0
51;20000.0;23584.0;3000.0;80.0;2520.0
23;19000.0;15435.0;1715.0;72.0;0.0
54;12000.0;6900.0;1000.0;250.0;0.0
33;10000.0;14035.0;7000.0;131.0;0.0
49;12000.0;22330.0;10000.0;168.0;0.0
23;14000.0;11850.0;1400.0;24.0;0.0
24;14000.0;32844.0;3650.0;276.0;0.0
26;9000.0;19410.0;3000.0;48.0;0.0
34;11000.0;10100.0;0.0;96.0;0.0
22;10000.0;28800.0;3200.0;87.0;0.0
26;10000.0;14669.0;1630.0;70.0;0.0
25;13500.0;4899.0;1000.0;264.0;0.0
28;8500.0;5989.0;1000.0;24.0;1690.0
27;14000.0;10361.0;1828.0;12.0;0.0
34;15000.0;10000.0;8125.0;84.0;0.0
30;13000.0;2150.0;2000.0;149.0;0.0
60;10000.0;4851.81;539.09;384.0;0.0
26;16000.0;13580.0;1509.0;60.0;0.0
38;25000.0;30545.0;3500.0;48.0;1094.0
40;13000.0;28440.0;3160.0;43.0;0.0
55;20000.0;43515.0;30000.0;300.0;0.0
28;17000.0;5999.0;0.0;108.0;0.0
29;15000.0;19342.0;2200.0;74.0;2060.0
28;15000.0;37640.77;4185.0;120.0;0.0
54;13000.0;20826.0;2500.0;84.0;2570.0
36;14000.0;19290.0;5000.0;36.0;0.0
27;10000.0;15020.0;1700.0;104.0;0.0
26;15000.0;5295.0;600.0;60.0;0.0
43;15000.0;6481.8;720.2;204.0;0.0
30;8000.0;6600.0;2000.0;120.0;0.0
61;10000.0;13679.0;2000.0;324.0;0.0
27;12000.0;13897.0;1760.0;11.0;0.0
25;20000.0;27714.0;5000.0;6.0;0.0
24;4900.0;3970.0;210.0;14.0;0.0
31;17000.0;10418.0;4400.0;372.0;0.0
56;6000.0;2790.0;2000.0;240.0;0.0
52;6000.0;2000.0;1481.0;120.0;0.0
33;8000.0;5599.0;5000.0;144.0;0.0
44;8000.0;17720.0;3000.0;168.0;0.0
25;27000.0;28775.0;3250.0;18.0;0.0
29;6200.0;6990.0;6000.0;5.0;0.0
39;22000.0;23985.0;2415.0;132.0;0.0
56;10000.0;7180.0;2000.0;102.0;0.0
54;20000.0;28440.0;3160.0;142.0;0.0
55;10000.0;17347.0;1928.0;30.0;0.0
56;10000.0;12557.0;4000.0;324.0;0.0
52;6000.0;4175.0;0.0;270.0;0.0
34;10500.0;5940.0;1500.0;52.0;0.0
64;15000.0;14360.0;0.0;420.0;0.0
24;12000.0;18777.0;1000.0;125.0;0.0
36;17800.0;17490.0;0.0;72.0;0.0
38;50000.0;49100.0;13000.0;96.0;0.0
28;30000.0;21312.0;2368.0;24.0;0.0
40;15000.0;5300.0;10700.0;72.0;0.0
58;4600.0;4190.0;500.0;132.0;0.0
30;15000.0;27995.0;3200.0;43.0;0.0
47;6000.0;15000.0;3499.0;36.0;0.0
31;12000.0;21600.0;2400.0;264.0;0.0
41;9000.0;4563.0;507.0;38.0;0.0
44;10000.0;3168.0;352.0;45.0;0.0
39;14000.0;17060.0;2000.0;216.0;0.0
52;8700.0;10034.0;1771.0;340.0;0.0
26;15000.0;18100.0;5000.0;216.0;0.0
48;8000.0;18990.0;5000.0;252.0;0.0
53;8000.0;5500.0;700.0;216.0;0.0
41;24000.0;6890.0;1000.0;36.0;0.0
53;12500.0;14190.0;2000.0;72.0;0.0
32;6000.0;50330.0;6000.0;180.0;0.0
40;10000.0;22225.0;2500.0;226.0;0.0
40;12000.0;6033.0;2000.0;60.0;0.0
29;20000.0;9034.0;1004.0;36.0;0.0
29;5500.0;12465.0;1385.0;139.0;0.0
32;10000.0;37437.66;0.0;36.0;1272.72
45;15000.0;5570.0;619.0;36.0;0.0
41;12000.0;47900.0;11000.0;360.0;0.0
25;20000.0;26051.0;6513.0;21.0;0.0
40;13000.0;42689.0;4750.0;216.0;0.0
33;7000.0;27000.0;5000.0;41.0;0.0
44;17000.0;8453.0;2115.0;241.0;0.0
39;28000.0;8440.0;1500.0;93.0;900.0
28;9000.0;7999.0;7000.0;84.0;0.0
49;6000.0;4190.0;1000.0;259.0;0.0
26;10000.0;6115.0;680.0;36.0;0.0
25;10000.0;9167.0;283.0;18.0;0.0
57;18000.0;58670.0;10000.0;252.0;0.0
37;15000.0;6748.0;6748.0;60.0;1720.0
30;30000.0;56964.6;6500.0;60.0;0.0
59;9000.0;10130.0;1130.0;240.0;0.0
30;20000.0;24550.0;4500.0;72.0;0.0
29;20000.0;18719.0;2080.0;7.0;0.0
31;9000.0;4500.0;500.0;156.0;0.0
35;9000.0;16748.1;1860.9;192.0;0.0
53;6000.0;15619.0;1735.0;336.0;0.0
38;60000.0;18490.0;0.0;72.0;3620.0
60;11500.0;30813.0;5437.0;288.0;0.0
57;7000.0;7360.0;1000.0;360.0;0.0
57;18000.0;15575.0;30000.0;240.0;0.0
45;15000.0;3700.0;1500.0;132.0;1344.33
59;15000.0;24570.0;4000.0;72.0;0.0
40;20000.0;27990.0;0.0;37.0;0.0
49;20000.0;27736.0;7464.0;48.0;0.0
50;5500.0;3000.0;500.0;252.0;0.0
60;6500.0;14331.0;11689.0;217.0;0.0
27;11000.0;3920.0;5000.0;7.0;0.0
48;12000.0;5840.0;700.0;205.0;0.0
39;20000.0;11000.0;11000.0;120.0;0.0
34;12000.0;16691.0;2000.0;192.0;0.0
48;20000.0;4168.8;463.2;360.0;0.0
23;20000.0;17496.0;11000.0;216.0;0.0
33;10000.0;8960.0;1000.0;384.0;0.0
55;8000.0;32650.0;3700.0;101.0;0.0
22;7000.0;7455.0;7700.0;24.0;0.0
37;20000.0;29650.0;4000.0;56.0;0.0
27;12000.0;6600.0;1170.0;48.0;0.0
39;13000.0;17990.0;2000.0;456.0;0.0
26;10000.0;28417.0;3158.0;18.0;0.0
22;8000.0;3820.0;1650.0;2.0;0.0
24;10000.0;6983.0;780.0;108.0;0.0
58;5200.0;7140.0;795.0;103.0;0.0
42;25000.0;9842.0;1500.0;61.0;0.0
56;13000.0;23511.0;10527.0;312.0;0.0
28;21000.0;24682.0;10000.0;130.0;0.0
25;14000.0;10680.0;4000.0;36.0;0.0
62;18000.0;25639.0;2900.0;72.0;2820.0
33;6000.0;6165.0;685.0;60.0;0.0
24;20000.0;24145.0;2700.0;84.0;0.0
22;13000.0;13087.0;1500.0;6.0;0.0
52;20000.0;7439.0;827.0;144.0;0.0
29;12000.0;2691.9;299.1;17.0;727.63
36;8000.0;6210.0;690.0;13.0;1220.0
36;10000.0;4900.0;1000.0;24.0;960.0
39;10500.0;23200.0;3000.0;204.0;2800.0
27;4300.0;2600.0;300.0;72.0;0.0
39;9000.0;5099.0;600.0;24.0;0.0
44;10000.0;3023.58;2000.0;259.0;0.0
43;7000.0;4440.0;540.0;279.0;0.0
51;12000.0;16370.0;0.0;159.0;0.0
42;10000.0;22756.0;704.0;257.0;0.0
38;20000.0;22880.0;0.0;228.0;0.0
46;4340.0;6935.0;1000.0;279.0;0.0
54;8000.0;9980.0;1200.0;304.0;0.0
60;25000.0;36910.0;11000.0;18.0;0.0
28;21000.0;10250.0;540.0;12.0;0.0
23;40000.0;9390.0;1100.0;3.0;0.0
39;16000.0;17998.0;557.0;170.0;0.71
31;5000.0;3180.0;350.0;108.0;0.0
28;35000.0;30418.0;0.0;25.0;0.0
33;18000.0;3470.0;400.0;60.0;670.0
29;15000.0;7510.0;1000.0;24.0;0.0
58;30000.0;20583.0;2287.0;36.0;0.0
30;8000.0;5105.7;567.3;48.0;0.0
23;10000.0;20375.0;3000.0;6.0;0.0
33;25000.0;5988.46;1703.2;12.0;0.0
61;13000.0;8180.0;1500.0;124.0;0.0
42;15000.0;4400.0;1000.0;180.0;0.0
57;8500.0;23108.0;3000.0;20.0;0.0
33;14000.0;50970.0;6000.0;29.0;0.0
39;10000.0;16260.0;1800.0;180.0;0.0
49;20000.0;4853.0;540.0;104.0;0.0
49;12000.0;15350.0;500.0;336.0;0.0
39;15000.0;4240.91;750.0;12.0;0.0
61;5500.0;17990.0;5000.0;64.0;0.0
32;15000.0;10900.0;35000.0;12.0;0.0
31;7000.0;2890.0;1000.0;24.0;0.0
36;14000.0;11498.0;7000.0;25.0;0.0
41;10000.0;20000.0;1000.0;142.0;0.0
57;3500.0;16440.0;1900.0;338.0;0.0
43;4500.0;17170.0;3030.0;12.0;0.0
31;18000.0;10000.0;3555.0;82.0;0.0
63;8000.0;2590.0;1000.0;348.0;0.0
44;6500.0;7500.0;1000.0;48.0;0.0
45;8000.0;4934.0;1000.0;35.0;0.0
50;7000.0;9400.0;5000.0;258.0;0.0
36;16000.0;13018.1;2000.0;48.0;0.0
39;15000.0;7990.0;3000.0;12.0;0.0
28;15000.0;6679.0;900.0;48.0;0.0
50;18000.0;16780.0;3000.0;192.0;2450.0
24;12000.0;3990.0;1500.0;129.0;0.0
36;10000.0;19500.0;9000.0;121.0;0.0
47;35000.0;21600.0;5000.0;132.0;0.0
30;20000.0;14388.3;2000.0;24.0;0.0
46;9500.0;6848.0;3000.0;92.0;0.0
24;10000.0;24300.0;2700.0;87.0;0.0
57;9500.0;40581.0;6789.0;143.0;0.0
44;10000.0;10779.0;2000.0;180.0;0.0
28;50000.0;6809.0;1210.0;1.0;0.0
48;22000.0;23900.0;6000.0;110.0;0.0
41;8000.0;20277.0;2253.0;216.0;0.0
27;20000.0;17247.0;3043.0;60.0;0.0
53;10000.0;14787.0;500.0;108.0;0.0
32;5500.0;4490.0;3000.0;48.0;0.0
23;11000.0;9000.0;1600.0;90.0;0.0
59;15000.0;33000.0;8000.0;370.0;0.0
45;20000.0;9420.0;10230.0;264.0;0.0
36;9500.0;3348.0;2000.0;192.0;0.0
32;16000.0;28800.0;4018.0;78.0;0.0
26;8000.0;11750.0;1900.0;25.0;0.0
41;11000.0;16880.0;0.0;7.0;0.0
32;8000.0;17320.0;6000.0;109.0;0.0
34;25000.0;6199.0;1100.0;156.0;0.0
54;30000.0;2000.0;5784.0;168.0;740.0
43;12000.0;21800.0;2500.0;34.0;0.0
33;23000.0;34100.0;3300.0;48.0;0.0
26;10000.0;4600.0;1000.0;45.0;0.0
34;8000.0;12000.0;4990.0;204.0;0.0
31;12000.0;12945.0;2300.0;156.0;0.0
56;19000.0;7978.0;1000.0;216.0;0.0
30;6000.0;4896.0;550.0;36.0;0.0
28;15000.0;7020.0;780.0;96.0;0.0
23;15000.0;23300.0;2600.0;26.0;3460.0
61;14000.0;20000.0;10095.0;264.0;0.0
26;7000.0;5796.0;644.0;60.0;330.0
29;7000.0;13490.0;1500.0;144.0;0.0
46;15000.0;18250.0;0.0;180.0;0.0
53;7500.0;23186.0;3000.0;251.0;0.0
23;12500.0;11699.0;1300.0;53.0;0.0
53;15000.0;6578.0;1161.0;144.0;0.0
57;6000.0;5640.0;1000.0;201.0;1080.0
32;10000.0;6290.0;700.0;132.0;0.0
56;11500.0;10920.0;0.0;96.0;0.0
31;15000.0;5000.0;1990.0;48.0;0.0
31;25000.0;11853.0;1500.0;6.0;0.0
44;15000.0;6089.0;1500.0;23.0;0.0
52;25000.0;25000.0;14000.0;36.0;2510.2
35;12000.0;16814.0;0.0;120.0;0.0
44;9000.0;11700.0;1500.0;109.0;0.0
39;7000.0;13267.0;1500.0;213.0;0.0
33;15000.0;8399.0;1500.0;60.0;0.0
32;40000.0;11470.0;2000.0;55.0;177.34
35;13500.0;9534.0;10465.0;180.0;0.0
32;25000.0;25599.0;5000.0;60.0;4260.0
43;15000.0;19580.0;10000.0;4.0;0.0
63;12000.0;46000.0;0.0;150.0;0.0
30;9000.0;29677.0;3300.0;26.0;0.0
48;16000.0;17990.0;2000.0;300.0;0.0
60;5000.0;14000.0;2880.0;378.0;0.0
59;12000.0;12990.0;1500.0;247.0;0.0
48;12000.0;6000.0;6625.16;348.0;0.0
22;18000.0;15370.0;1800.0;72.0;0.0
37;5000.0;11940.0;1500.0;127.0;1250.0
66;17404.0;8498.0;1500.0;48.0;0.0
47;17000.0;24867.0;2765.0;100.0;0.0
51;15000.0;16990.0;3000.0;360.0;0.0
26;11000.0;27070.0;8000.0;120.0;1010.55
37;20000.0;3789.0;421.0;156.0;0.0
49;7000.0;11995.0;1340.0;132.0;1280.0
58;9000.0;12990.0;3000.0;156.0;0.0
24;19000.0;7750.0;1000.0;276.0;0.0
39;8000.0;22212.0;19958.0;72.0;0.0
23;9900.0;12944.0;1500.0;192.0;0.0
30;20000.0;3980.0;210.0;100.0;0.0
37;15000.0;9130.0;1020.0;324.0;0.0
32;10000.0;8253.0;917.0;9.0;0.0
44;17000.0;40000.0;8250.0;288.0;0.0
23;20000.0;7898.0;3400.0;23.0;1510.0
28;10000.0;5900.0;1100.0;137.0;0.0
48;20000.0;23399.0;3000.0;240.0;0.0
37;15000.0;18686.0;10000.0;240.0;0.0
29;8000.0;21746.0;2500.0;117.0;0.0
29;4000.0;11655.0;1295.0;120.0;0.0
45;7000.0;8499.0;1000.0;60.0;0.0
53;10000.0;11325.0;2000.0;361.0;0.0
37;18000.0;26400.0;3000.0;108.0;2810.0
56;15000.0;22293.0;2477.0;204.0;0.0
39;21000.0;10990.0;3000.0;60.0;0.0
51;10000.0;14300.0;1600.0;204.0;0.0
45;25000.0;99313.0;39487.0;144.0;0.0
45;9000.0;3769.0;3500.0;60.0;0.0
23;16000.0;20690.0;2300.0;12.0;896.1
53;8500.0;3500.0;1930.0;192.0;1300.386
36;10000.0;13130.0;0.0;38.0;0.0
64;5000.0;5490.0;610.0;384.0;0.0
28;30000.0;10448.0;0.0;12.0;2044.155
49;23000.0;5611.0;5611.0;192.0;1580.0
40;35000.0;21827.0;11754.0;66.0;0.0
35;12000.0;8490.0;9000.0;228.0;0.0
54;10000.0;16800.0;2000.0;288.0;0.0
23;5000.0;4850.0;1000.0;1.0;910.0
33;7000.0;3990.0;0.0;144.0;0.0
36;7400.0;6100.0;2000.0;12.0;0.0
51;21000.0;11212.06;10000.0;108.0;0.0
43;7500.0;14290.0;0.0;283.0;0.0
32;15000.0;4470.0;800.0;24.0;0.0
30;9000.0;22413.0;2840.0;60.0;0.0
51;8000.0;21900.0;2500.0;120.0;0.0
25;15000.0;4850.0;2300.0;48.0;0.0
32;8000.0;5488.0;0.0;99.0;0.0
45;8500.0;5700.0;2000.0;120.0;0.0
29;6000.0;15500.0;10000.0;32.0;574.21
41;12000.0;2428.2;1000.0;15.0;0.0
28;10000.0;18964.0;3346.0;60.0;0.0
27;10000.0;10990.0;1220.0;120.0;0.0
38;15000.0;37100.0;15900.0;123.0;0.0
23;11000.0;7100.0;1800.0;144.0;0.0
30;11000.0;3875.0;1000.0;121.0;0.0
29;21000.0;5639.0;6000.0;84.0;0.0
52;10000.0;2704.0;301.0;120.0;0.0
28;9000.0;15313.0;2702.0;72.0;0.0
27;15000.0;10900.0;2000.0;240.0;0.0
35;8900.0;5240.0;1000.0;36.0;0.0
27;20000.0;2955.0;530.0;3.0;0.0
44;10000.0;8490.0;1000.0;240.0;0.0
49;15000.0;11699.0;1300.0;51.0;0.0
51;10000.0;24250.0;7000.0;31.0;0.0
26;8000.0;19044.0;0.0;36.0;0.0
40;18000.0;11665.0;5000.0;72.0;0.0
31;6000.0;11030.0;1230.0;48.0;0.0
28;10000.0;4835.0;1000.0;143.0;769.915
46;7000.0;4809.0;849.0;48.0;0.0
26;13000.0;9700.0;13000.0;20.0;0.0
39;10000.0;11999.0;4000.0;204.0;0.0
42;25000.0;6193.0;12000.0;240.0;0.0
30;7000.0;4770.0;530.0;2.0;0.0
33;20000.0;21950.0;5000.0;84.0;4884.95
23;7000.0;4500.0;520.0;86.0;0.0
57;23000.0;50000.0;6000.0;264.0;0.0
63;17000.0;7290.0;810.0;204.0;0.0
45;6000.0;11730.0;11000.0;48.0;0.0
49;12000.0;16880.0;1900.0;125.0;2820.0
56;5000.0;10890.0;1300.0;228.0;0.0
32;40000.0;23783.0;4197.0;48.0;0.0
43;12000.0;2720.0;309.0;1.0;0.0
31;15000.0;15309.0;1701.0;24.0;2660.0
31;20000.0;19990.0;10000.0;36.0;0.0
53;23000.0;28900.0;5000.0;240.0;0.0
38;20000.0;4630.0;850.0;156.0;0.0
47;7000.0;3951.0;439.95;254.0;0.0
47;20000.0;16988.0;1900.0;123.0;0.0
33;9000.0;4490.0;1000.0;139.0;560.0
29;25000.0;21895.0;2433.0;84.0;0.0
52;25000.0;42408.0;4712.0;198.0;0.0
59;4500.0;14410.0;0.0;20.0;0.0
22;13000.0;4390.91;500.0;6.0;0.0
30;6000.0;16240.0;1810.0;90.0;0.0
60;5200.0;4500.0;500.0;384.0;0.0
46;11000.0;10440.0;1160.0;116.0;0.0
33;18000.0;34500.0;7000.0;59.0;0.0
29;10000.0;10198.0;2712.0;24.0;0.0
51;12000.0;15000.0;7240.0;36.0;0.0
26;15000.0;4508.0;795.0;104.0;870.0
54;10000.0;10105.0;1280.0;108.0;0.0
52;9500.0;15650.0;1800.0;84.0;0.0
34;6300.0;3269.0;400.0;294.0;0.0
34;12000.0;21586.0;10000.0;192.0;0.0
26;12000.0;15870.0;10000.0;1.0;0.0
52;12000.0;23459.0;4139.36;100.0;0.0
58;15000.0;19790.0;2200.0;348.0;0.0
52;15000.0;23400.0;2600.0;252.0;0.0
50;5000.0;5424.0;1356.0;292.0;0.0
31;6500.0;13689.0;2000.0;36.0;0.0
55;12000.0;5906.0;660.0;180.0;0.0
34;15000.0;9116.0;1013.0;3.0;0.0
33;40000.0;14000.0;5000.0;85.0;0.0
34;9300.0;13000.0;1544.0;120.0;509.52
24;18000.0;10000.0;3000.0;6.0;0.0
36;9100.0;18900.0;0.0;3.0;0.0
30;12000.0;8410.0;1000.0;30.0;0.0
42;10000.0;13000.0;4000.0;36.0;0.0
38;38000.0;8311.29;8650.48;159.0;0.0
40;8000.0;7040.92;0.0;192.0;0.0
31;20000.0;20644.0;2500.0;60.0;2100.0
50;15000.0;10755.0;1195.0;228.0;0.0
22;12000.0;5290.0;500.0;60.0;0.0
25;13000.0;5000.0;600.0;12.0;0.0
22;12000.0;5090.0;600.0;156.0;0.0
24;10000.0;20862.0;1098.0;94.0;0.0
28;15000.0;23660.0;5000.0;320.0;0.0
30;12000.0;6828.0;1210.0;22.0;0.0
27;17000.0;9098.0;1100.0;132.0;0.0
34;14000.0;5487.0;1500.0;12.0;1050.0
51;5500.0;5390.0;1000.0;132.0;0.0
35;20000.0;22488.0;2499.0;9.0;0.0
58;6000.0;3376.8;375.2;216.0;0.0
25;10000.0;17316.0;0.0;288.0;1940.0
25;8000.0;18690.0;2500.0;7.0;0.0
53;5000.0;4276.0;754.0;115.0;820.0
48;9000.0;10128.8;1200.0;24.0;0.0
54;24000.0;29376.0;3264.0;360.0;0.0
26;30000.0;6499.0;5000.0;24.0;0.0
24;10000.0;9490.0;4000.0;264.0;0.0
23;6500.0;4200.0;1080.0;55.0;0.0
42;20000.0;20200.0;1200.0;86.0;0.0
36;12000.0;12537.0;3333.0;185.0;0.0
59;5000.0;11150.0;1250.0;342.0;0.0
42;15000.0;7937.0;1000.0;60.0;0.0
48;7000.0;5489.0;500.0;48.0;0.0
58;6500.0;20000.0;7082.0;388.0;0.0
42;25000.0;9340.0;1650.0;187.0;0.0
52;7000.0;28933.0;3300.0;48.0;0.0
52;7000.0;11290.0;2000.0;192.0;0.0
26;12000.0;6136.0;1534.0;97.0;0.0
36;13000.0;5930.0;659.0;38.0;0.0
24;5000.0;8010.0;890.0;84.0;0.0
26;13000.0;19120.0;25000.0;108.0;0.0
39;9000.0;10990.2;1000.0;144.0;0.0
30;23000.0;15000.0;5700.0;60.0;0.0
47;11000.0;4730.0;5000.0;240.0;930.0
30;6500.0;10800.0;1200.0;36.0;0.0
27;14000.0;2500.0;1000.0;114.0;0.0
32;30000.0;6180.0;1000.0;36.0;0.0
54;15000.0;5200.0;1500.0;210.0;0.0
43;25000.0;31200.0;8000.0;96.0;0.0
58;8000.0;3000.0;1000.0;77.0;1100.0
58;10000.0;9720.0;1080.0;72.0;0.0
31;4300.0;5669.0;630.0;78.0;0.0
37;12000.0;12397.0;1400.0;54.0;0.0
49;12000.0;15843.0;2000.0;9.0;0.0
31;25000.0;4330.0;17000.0;180.0;0.0
24;17000.0;4661.0;3969.0;264.0;1030.0
