Customer Lifetime Value;Income;Monthly Premium Auto;Months Since Last Claim;Months Since Policy Inception;Number of Open Complaints;Number of Policies;Response
4191.966092;77048;103;20;41;0;1;0
10928.40709;74965;90;20;93;0;2;0
7615.381271;34095;63;5;99;0;2;0
2004.350666;0;66;16;35;4;1;0
2434.681155;96045;61;24;35;0;1;0
14195.36028;86355;118;27;86;0;2;0
9427.684903;27824;118;32;9;0;8;0
11982.42085;42995;101;10;22;0;2;0
3102.789546;21235;79;18;56;0;1;0
4222.631209;74585;106;1;49;0;1;0
4023.814439;41833;103;28;43;0;1;0
5297.151805;23908;70;18;57;0;4;0
21423.63723;0;65;9;31;0;2;0
4416.206243;61953;113;5;63;0;1;0
4639.035171;0;142;5;87;0;1;0
4863.544585;0;137;25;45;0;1;0
25830.90982;73760;107;16;3;1;2;0
2974.314896;23333;74;8;43;0;1;0
2064.458781;0;61;6;30;0;1;0
10064.60828;20440;128;11;54;2;9;0
5500.01251;86073;136;3;32;0;1;0
5489.214062;50943;139;18;14;0;1;0
2612.756658;19003;71;29;21;0;1;0
8573.463947;46703;108;0;48;0;6;0
24127.50402;14072;71;13;3;0;2;0
8550.386579;21733;73;17;37;0;2;0
2308.648034;20811;61;33;61;0;1;0
4254.620669;11904;61;34;11;2;3;0
8982.850377;43490;114;24;63;4;6;0
7868.165983;57340;67;7;19;0;2;0
7704.248723;49088;97;4;46;0;3;0
10552.16999;47761;131;2;54;0;6;0
11681.37428;70930;99;2;21;0;2;0
8737.837514;61281;110;7;16;0;7;0
5454.890731;0;82;4;77;1;3;0
7705.283329;25290;66;0;4;0;2;0
7039.262387;24239;88;25;5;0;8;0
8838.085637;82664;114;24;10;3;9;0
8733.527338;83210;110;0;25;0;3;0
9597.474777;38736;81;7;35;0;2;0
4506.660224;0;66;0;10;0;9;0
17857.97233;55437;64;5;78;1;2;0
4737.871725;0;130;0;93;0;1;0
5426.136238;0;71;33;83;0;3;0
7998.143771;29066;100;13;51;0;3;0
2897.620704;54337;72;27;7;0;1;0
11599.50219;67616;96;25;17;0;2;0
15147.93055;41082;63;23;94;0;2;0
5435.767832;0;73;12;71;0;4;0
2725.356404;36650;69;2;70;1;1;0
13297.71225;50631;112;19;12;4;2;0
9927.049694;19592;92;31;63;0;2;0
17771.54902;0;114;30;1;0;2;0
18269.27017;55761;115;22;73;0;2;0
2722.210707;17576;71;29;70;0;1;0
7083.212357;41449;89;15;45;0;5;0
10179.71704;14290;271;20;40;0;1;0
5889.509098;62007;73;4;7;0;3;0
15771.39342;21921;206;14;44;0;3;0
5288.173294;42621;66;8;3;0;3;0
27580.55396;0;87;16;41;1;2;0
7778.532347;63786;196;30;81;0;1;0
7341.861257;0;104;1;48;3;7;0
7919.197048;82877;99;8;89;1;3;0
2163.870179;0;63;0;75;0;1;0
9787.808819;10475;88;13;81;1;2;0
5207.640754;21952;66;20;31;0;6;0
21147.27716;49721;132;18;49;0;2;0
12280.76661;88340;102;16;1;0;2;0
2441.394244;0;65;7;28;0;1;0
6535.560574;0;65;14;62;0;2;0
9206.598256;24589;82;33;39;0;2;0
4118.588554;69379;103;14;79;0;1;0
4838.208972;73769;61;24;95;2;3;0
4625.548098;66670;114;23;6;0;1;0
14042.103;88854;118;6;50;0;2;0
7546.613549;31266;193;6;79;0;1;0
2514.59196;43860;65;15;58;0;1;0
5170.358435;89284;133;4;62;2;1;0
13917.37715;67267;89;31;10;0;2;0
11318.13083;79270;95;28;61;3;2;0
4276.363627;36692;109;1;6;1;1;0
4322.240343;0;119;0;37;0;1;0
8002.308333;0;107;3;65;0;3;0
3885.456401;0;105;3;92;0;1;0
4471.778239;0;135;8;14;0;1;0
8496.352846;44624;71;10;79;1;2;0
22500.88348;0;71;1;23;0;2;0
16301.9676;19614;85;21;32;0;2;0
2319.735908;0;64;31;53;0;1;0
8717.049833;83846;74;22;94;3;2;0
2860.111745;51159;72;4;61;0;1;0
2453.408288;83772;62;13;76;0;1;0
5989.773931;66839;154;33;24;0;1;0
24980.22553;88440;70;19;30;0;2;0
7482.639506;25666;63;7;30;2;2;0
2457.576007;52926;61;2;92;0;1;0
2379.741171;0;67;16;90;0;1;0
8286.964421;40001;70;26;7;0;2;0
2393.915369;0;70;24;10;0;1;0
4657.159469;18024;65;13;1;0;3;0
13197.92893;0;68;19;2;3;2;0
2803.916726;23220;74;3;73;0;1;0
8646.504109;64125;108;3;44;0;3;0
7425.870642;58042;62;14;88;0;2;0
4528.737362;90034;112;5;86;0;1;0
2227.072755;27972;61;7;38;0;1;0
7292.948758;0;65;6;45;0;2;0
3184.355246;50989;80;3;11;0;1;0
11315.20373;11885;101;18;39;0;2;0
2530.705137;89451;63;11;2;0;1;0
18361.55525;0;182;3;56;0;2;0
8641.530036;78904;109;10;38;0;9;0
3278.53188;70247;83;13;19;1;1;0
5271.982116;32653;67;4;25;0;9;0
3763.637743;93595;97;15;30;4;1;0
13955.56961;90279;115;7;64;0;2;0
5001.527484;0;72;3;56;0;3;0
7082.830426;53310;189;26;33;3;1;0
7619.482766;0;105;5;42;0;5;0
12550.88198;22234;160;0;92;0;3;0
32196.60037;91375;99;22;89;0;2;0
6793.77405;22250;86;10;36;0;3;0
5272.319663;0;80;9;69;0;7;0
6265.343299;0;84;18;25;1;4;0
8547.586142;51179;71;10;25;0;2;0
2787.423683;38667;72;8;67;0;1;0
4626.801093;79487;114;20;87;0;1;0
8663.363959;67763;107;28;10;2;9;0
3872.222217;0;62;8;81;2;6;0
5170.811494;0;71;5;20;0;5;0
8960.280213;71943;112;8;51;0;4;0
5471.83429;53526;68;27;69;0;4;0
34931.00171;35005;295;14;46;0;2;0
2620.392335;24721;67;3;76;0;1;0
19069.49954;0;102;29;72;2;2;0
5757.442258;88997;72;9;71;0;3;0
40224.01359;48587;111;7;14;0;2;0
2701.488341;76310;67;1;33;0;1;0
3712.430479;73205;92;9;18;0;1;0
21850.84002;51056;78;27;86;0;2;0
7840.165778;58414;210;7;24;2;1;0
8237.037945;23940;107;13;34;0;7;0
2243.473907;0;62;26;18;0;1;0
8434.464067;44216;71;24;36;0;2;0
2227.072755;27972;61;7;38;0;1;0
5170.025981;0;69;27;48;0;9;0
2641.446062;29305;66;1;38;0;1;0
2790.682957;53882;69;14;33;0;1;0
2745.129849;91757;69;29;58;1;1;0
7579.532717;33906;64;25;49;0;2;0
10978.78028;68158;139;28;87;1;4;0
8255.060054;0;134;24;86;3;5;0
4747.734642;42165;123;22;66;0;1;0
3540.90425;0;101;24;11;0;1;0
3436.134281;30817;88;25;43;0;1;0
2582.185301;68074;65;12;62;0;1;0
44771.29936;0;131;20;59;0;2;0
7396.283653;71135;92;11;64;1;3;0
4330.799785;0;61;30;35;0;3;0
9075.768214;37722;116;8;23;0;8;0
14635.45158;0;139;5;56;0;2;0
5609.082494;44705;71;21;63;0;6;0
11565.68747;64642;96;3;79;0;2;0
2771.045031;50071;71;3;32;0;1;0
8507.128824;46754;106;5;70;1;9;0
7582.113842;64801;64;23;19;0;2;0
3323.092454;70410;83;25;13;0;1;0
5234.331741;66957;131;31;4;1;1;0
24709.59957;24213;78;11;28;1;2;0
3123.080994;0;101;1;83;4;1;0
2551.226692;79751;63;15;67;0;1;0
7247.713672;86122;182;33;54;1;1;0
4538.847818;82297;116;5;62;0;1;0
2687.314108;82210;68;33;46;4;1;0
8730.421977;43259;73;12;18;0;2;0
8332.730557;0;79;7;72;0;2;0
2357.747015;25064;62;17;34;0;1;0
4637.164036;25816;119;18;63;0;1;0
5357.192698;0;73;14;74;0;8;0
5391.970996;41662;69;27;73;0;6;0
3694.140498;96170;92;8;86;0;1;0
5040.412436;46072;64;0;61;0;4;0
27495.42188;37931;99;8;31;0;2;0
4842.284965;35127;62;9;21;0;5;0
2678.058299;72450;66;21;58;0;1;0
5227.101938;93087;131;14;25;3;1;0
2590.096027;22398;67;23;76;2;1;0
10536.07798;92983;87;9;77;1;2;0
8581.278701;27689;239;0;72;2;1;0
9463.113263;69654;118;10;50;0;7;0
13441.00637;80744;111;15;19;0;2;0
3886.504807;0;112;13;59;0;1;0
6784.89369;0;64;7;5;1;2;0
23594.6802;76358;66;25;3;0;2;0
2538.62632;18608;71;13;24;0;1;0
5639.941974;73168;70;21;50;0;3;0
2459.171724;21190;65;24;68;2;1;0
2667.270014;94041;66;14;11;0;1;0
13778.36933;91474;113;9;99;0;2;0
4923.18169;61469;63;16;65;5;3;0
2272.335352;16618;62;0;40;0;1;0
14895.39798;48081;188;31;12;0;5;0
9756.044954;67632;121;0;44;0;4;0
9422.974113;34115;119;6;73;0;6;0
3837.357574;23051;99;31;86;0;1;0
10952.13189;23748;99;0;24;0;2;0
8159.136579;40589;69;23;68;0;2;0
19480.49981;50809;83;29;58;0;2;0
3919.366722;66676;97;0;40;0;1;0
7985.14214;52339;70;7;55;3;2;0
12168.74492;14973;115;2;75;0;2;0
5849.321498;0;83;2;47;0;4;0
5085.836595;31546;65;4;83;0;9;0
2903.939763;67763;73;17;69;1;1;0
31162.6933;83170;97;0;53;0;2;0
3086.873854;19464;84;10;94;1;1;0
5178.704151;66943;65;33;10;1;7;0
14024.35839;81872;115;10;55;0;2;0
10640.93932;50450;90;11;68;0;2;0
4949.803822;21342;62;34;72;0;3;0
8595.665294;34621;108;21;32;1;8;0
22951.892;62396;64;13;18;0;2;0
3792.13031;97212;93;28;61;0;1;0
2755.747968;49648;70;0;23;0;1;0
4880.339614;97984;61;1;36;1;5;0
9051.905275;26308;114;10;30;0;3;0
10115.44622;63528;256;15;23;0;1;0
8269.075366;20225;114;27;64;1;6;0
8071.65295;0;112;3;84;0;7;0
7726.993623;87620;64;3;15;0;2;0
8311.1359;0;72;22;79;0;2;0
2574.020376;34990;65;23;73;0;1;0
5727.327124;99934;71;9;12;0;3;0
5441.42013;85702;67;9;74;0;6;0
2744.519593;94648;69;19;64;0;1;0
5636.740347;24516;71;11;23;0;8;0
16870.3882;61063;85;21;4;0;2;0
2738.001957;0;74;27;91;0;1;0
4644.700497;0;64;23;71;0;6;0
4746.686506;15169;63;34;15;0;3;0
16874.32815;55390;71;34;29;0;2;0
2387.60606;27592;62;6;29;0;1;0
2504.907557;88264;62;8;34;0;1;0
4591.625938;83297;113;6;28;0;1;0
13092.58578;0;188;35;82;0;7;0
9112.266649;0;90;21;21;0;2;0
4165.166581;55897;104;33;5;0;1;0
2659.980563;21297;71;26;56;0;1;0
11986.59212;87560;98;4;86;1;2;0
2898.732747;0;96;5;7;4;1;0
2894.243869;0;85;3;53;0;1;0
3500.454354;89398;86;5;57;0;1;0
2621.808611;36843;68;12;11;3;1;0
10221.80504;0;134;23;16;0;4;0
2578.270957;34946;65;30;63;0;1;0
6242.595729;75680;78;27;6;0;6;0
5220.280968;0;69;23;13;0;7;0
9075.768214;37722;116;8;23;0;8;0
4525.365839;10269;65;12;5;0;3;0
4970.357298;49714;63;29;64;3;4;0
15467.78904;77517;129;19;20;0;2;0
5838.89915;81082;73;5;85;0;4;0
10656.88195;72540;88;7;3;0;2;0
2289.618736;0;65;8;58;0;1;0
5439.804227;61546;68;4;27;0;3;0
7956.150059;44818;67;25;41;1;2;0
4458.113369;17622;65;1;36;1;3;0
2555.051532;0;72;14;24;0;1;0
3307.99904;79797;84;27;46;0;1;0
5041.29961;36234;63;0;44;0;5;0
13350.1209;28919;173;5;88;0;3;0
4931.221348;0;68;6;93;0;8;0
7776.835189;63568;65;19;5;0;2;0
2553.672212;73935;64;13;29;1;1;0
4876.469668;0;66;15;56;0;3;0
9034.305834;18846;115;16;84;0;3;0
8105.910755;38893;103;19;40;0;9;0
5619.689084;0;153;25;5;0;1;0
15727.13063;84824;196;7;4;0;9;0
6618.016423;20068;86;8;28;0;3;0
4670.047979;0;125;21;34;0;1;0
10169.36981;0;135;32;61;0;8;0
8323.073985;97245;70;29;29;0;2;0
2417.759961;51808;61;3;12;1;1;0
8044.872393;71391;67;29;39;0;2;0
5325.724541;0;73;17;44;0;7;0
6947.524013;0;100;5;54;0;7;0
5847.415237;23496;77;17;88;0;8;0
2584.203924;22562;65;4;81;0;1;0
4724.786102;23986;119;31;3;0;1;0
2790.227993;22974;71;0;8;0;1;0
21531.33284;0;101;21;35;0;2;0
12622.83268;61844;106;19;74;0;2;0
20171.96154;24804;73;19;98;0;2;0
16464.36587;27760;104;13;71;0;2;0
5595.389905;74454;71;25;29;0;3;0
4170.687348;29462;107;28;23;1;1;0
2665.447079;52266;68;14;98;0;1;0
7098.91414;0;70;18;99;0;2;0
3971.345097;23599;103;20;46;0;1;0
5528.212807;36088;72;16;31;0;9;0
8338.995787;70534;104;31;71;0;3;0
38445.85587;27398;125;4;71;1;2;0
5448.555219;85296;68;15;47;0;6;0
10808.06597;31063;92;20;19;0;2;0
6185.09653;0;92;8;28;0;3;0
3208.225911;52367;81;25;64;0;1;0
5480.104065;58651;71;6;95;0;3;0
22986.15393;84831;192;13;37;0;2;0
13107.92594;49088;114;17;87;1;2;0
7462.926263;70263;93;30;66;0;5;0
11463.99097;45354;285;5;51;0;1;0
7236.132483;0;63;11;73;0;2;0
6232.687923;28334;83;3;44;0;7;0
28393.32994;38772;90;8;87;0;2;0
3746.751625;41479;94;14;38;1;1;0
21569.33731;23909;119;21;86;0;2;0
5012.083744;48328;63;22;12;0;7;0
3371.858433;86689;85;3;72;0;1;0
3864.776795;24204;99;25;41;1;1;0
4145.711862;25943;110;26;83;0;1;0
5156.072651;0;73;5;72;0;7;0
3667.37497;62375;92;34;34;0;1;0
7835.683513;0;71;7;24;0;2;0
14567.26841;0;148;8;18;0;2;0
10171.33903;70200;65;25;10;0;2;0
4135.775206;0;112;16;62;0;1;0
5511.491102;79027;70;13;37;0;5;0
2429.280527;26736;63;6;64;0;1;0
5414.61734;26893;68;1;31;0;5;0
7421.593541;47406;94;2;96;1;6;0
4458.113369;17622;65;1;36;1;3;0
14476.12489;27572;124;11;57;0;2;0
4936.888359;0;72;7;34;2;7;0
4525.276524;32802;114;31;8;0;1;0
6701.770088;18400;89;26;52;0;8;0
14134.3474;90844;118;10;98;0;2;0
24723.18311;44685;69;1;41;0;2;0
2838.067784;0;80;30;8;0;1;0
3848.483648;42589;98;8;73;0;1;0
19504.4739;0;72;17;55;0;2;0
26900.27013;63009;112;17;49;0;2;0
4361.372941;79583;109;12;76;2;1;0
2529.077508;89129;64;24;93;0;1;0
2504.444752;0;69;23;15;0;1;0
8649.700578;94389;107;16;76;0;8;0
13668.35528;0;197;5;50;0;9;0
20635.0846;84106;64;0;86;0;2;0
2517.533581;0;69;2;71;0;1;0
5326.677654;76717;66;26;10;0;6;0
2600.272131;51978;66;18;81;0;1;0
8534.792754;47325;107;0;92;0;6;0
8828.834957;86721;111;33;10;0;3;0
2248.449633;24910;63;7;63;1;1;0
8861.149536;90125;110;1;72;0;3;0
4556.592993;0;73;24;40;2;9;0
2530.705137;89451;63;11;2;0;1;0
5251.983996;59537;66;23;5;0;7;0
6743.119265;0;199;6;37;0;1;0
14014.72129;54193;117;2;83;0;2;0
9438.915619;86946;118;13;14;0;7;0
10506.77172;0;92;15;36;0;2;0
4213.918619;12160;109;5;34;0;1;0
4773.686425;33701;63;16;67;0;5;0
4547.892543;33531;116;11;15;0;1;0
2842.266905;69417;73;30;78;1;1;0
3059.550321;38644;78;28;0;1;1;0
20314.9976;63209;102;20;28;2;2;0
3239.124699;16061;88;26;23;0;1;0
4626.801093;79487;114;20;87;0;1;0
8997.040244;54230;112;10;21;0;9;0
25807.063;71210;214;8;89;1;2;1
3808.122147;94903;94;3;38;0;1;1
7614.137981;27293;96;20;55;0;6;0
6898.455315;70950;171;6;12;0;1;0
2298.379166;0;63;19;9;0;1;0
2806.696138;37009;71;1;45;0;1;0
5206.118179;52629;65;30;22;0;6;0
45708.65342;31264;198;9;54;1;2;0
8007.349108;65473;67;4;14;0;2;0
2321.88367;0;65;13;7;0;1;0
2463.236825;99144;61;29;51;0;1;0
5498.940679;22520;73;17;64;0;3;1
5243.828046;36615;65;14;7;0;5;0
21639.83862;64455;108;5;43;0;2;0
4886.544296;76374;61;21;28;0;7;0
4169.356909;35457;105;0;93;0;1;0
5479.555081;56005;68;31;30;1;3;1
6177.109254;61040;79;12;24;1;4;0
8287.679305;81367;103;2;32;0;4;0
9886.656416;44817;83;23;89;0;2;0
2712.915597;58508;69;32;11;0;1;0
10477.67631;45259;138;1;27;0;4;0
3436.134281;30817;88;25;43;0;1;1
2596.1852;0;72;3;65;0;1;0
12731.95161;40870;105;3;56;0;2;1
3494.147878;35001;96;18;87;3;1;0
7597.910661;49937;64;1;45;0;2;0
4015.214476;0;109;35;75;0;1;0
20477.10841;58317;73;0;56;0;2;0
8160.689782;0;109;15;61;0;7;0
12298.6863;17101;113;1;88;0;2;1
8714.922135;0;118;14;64;0;4;1
4853.534204;0;65;24;53;0;3;0
4880.94644;24398;63;14;79;1;3;0
2311.382109;24641;61;16;57;0;1;0
4327.098922;69040;108;4;88;0;1;0
12298.6863;17101;113;1;88;0;2;1
8323.533338;59886;104;30;1;0;4;0
10179.71704;14290;271;20;40;0;1;1
7761.267839;43137;96;8;41;0;8;0
5239.890913;27978;69;3;21;1;7;0
4517.908834;25261;118;31;9;0;1;0
2389.774148;58652;64;14;75;5;1;0
4130.628776;28321;111;34;32;0;1;0
21404.35885;0;69;35;79;0;2;0
5227.766419;0;72;20;12;0;6;0
6187.345744;0;88;17;25;0;6;0
5113.874718;94415;127;6;53;1;1;0
11039.31617;0;103;4;67;0;2;0
32227.08389;45331;100;0;8;0;2;0
2611.965869;53904;67;1;17;2;1;0
13372.32772;0;74;18;58;0;2;0
4838.981869;0;70;11;36;2;7;0
4721.659016;0;67;20;38;0;8;0
3873.647046;28142;105;18;50;0;1;1
6770.306834;74422;85;4;3;1;3;0
16979.79757;35095;73;25;56;0;2;1
13681.71178;55588;114;15;40;0;2;0
5717.221919;52391;71;9;32;0;3;0
9486.596417;42240;79;25;10;0;2;0
3839.143697;70146;96;28;65;0;1;0
11211.59027;41121;94;20;56;0;2;0
25807.063;71210;214;8;89;1;2;1
3798.32165;0;107;34;70;1;1;0
2816.567395;41228;71;19;13;0;1;0
6948.325858;40598;91;35;98;0;5;0
3444.967503;0;91;28;59;0;1;0
2859.40857;51790;71;12;43;0;1;0
2692.057629;92593;68;4;53;0;1;0
11431.73089;28657;100;4;55;0;2;0
7635.883324;30262;98;0;96;1;9;0
9805.829614;47197;81;19;91;0;2;0
6803.615629;0;94;25;20;0;6;0
7107.655397;0;61;2;15;0;2;0
4735.184474;0;134;22;68;0;1;0
6874.326693;22093;87;15;8;0;9;0
2411.256575;54483;61;6;57;0;1;0
2416.542359;18944;63;20;64;0;1;0
23981.54344;84365;66;14;42;0;2;0
4692.165155;0;64;20;13;0;4;0
3600.934326;25147;101;7;54;0;1;1
2665.222511;14315;71;33;16;0;1;0
7666.520438;87864;94;19;42;0;8;0
16675.89616;57844;85;16;31;1;2;0
4550.856045;17913;116;0;39;0;1;0
11763.93565;28806;99;35;75;0;2;0
13742.53724;90343;175;11;68;0;3;0
16138.41628;79041;199;14;48;0;3;0
8819.018934;99845;110;23;25;1;8;1
6673.737677;85019;167;26;92;0;1;0
7782.126848;70059;194;1;97;0;1;0
19393.21145;70503;164;11;11;1;2;0
3974.13815;0;117;9;78;0;1;0
4105.580991;39492;105;20;81;0;1;0
2308.472055;0;68;9;34;0;1;0
5372.914477;50405;70;6;21;1;9;0
5508.315536;96021;68;5;30;0;5;0
2398.333185;0;65;26;97;0;1;0
3728.83013;0;105;13;22;0;1;0
2758.498582;65794;69;10;14;1;1;0
3703.930261;21975;95;28;63;0;1;0
9372.843639;0;126;19;17;0;4;0
4991.584471;56649;125;12;8;0;1;0
39400.1854;0;181;22;96;0;2;0
2759.978287;92296;69;4;65;0;1;1
7993.003997;39448;103;10;14;3;5;0
5235.573528;71794;131;19;48;0;1;0
2633.011837;21861;69;3;11;0;1;0
2764.802284;31591;72;17;65;4;1;0
8084.846371;60662;68;10;38;0;2;0
2685.177658;20608;73;10;24;0;1;0
12208.12004;21331;103;18;84;0;2;0
20090.43865;0;66;16;19;1;2;0
32864.4046;90783;104;0;38;2;2;0
2491.317024;36631;62;30;77;0;1;1
6314.596813;0;87;15;46;0;6;0
16229.64891;26030;139;25;29;1;2;0
5161.789881;0;70;6;24;0;6;0
3982.266087;0;113;14;77;0;1;0
13473.18567;25302;70;13;16;1;2;0
6921.973993;16483;90;14;68;0;9;0
8276.44416;0;82;29;92;0;2;0
14349.85991;73222;180;24;43;0;3;0
5878.199296;22061;74;25;25;0;8;0
2666.05454;86321;66;7;25;0;1;0
5345.680998;54668;68;3;41;1;6;0
4777.121596;0;62;15;80;0;3;0
16973.74021;69497;142;30;31;0;2;0
2518.112127;86617;63;9;10;0;1;0
19160.98994;22705;239;19;59;0;7;1
6273.173441;20836;79;25;2;0;9;0
3964.81296;88410;99;30;31;0;1;0
4911.773088;0;69;26;33;0;9;0
7805.31287;21073;106;25;54;1;3;1
7200.664877;0;66;16;77;0;2;1
5389.499465;66429;136;35;93;0;1;1
3241.314176;66889;80;6;16;0;1;0
5528.212807;36088;72;16;31;0;9;1
7173.909404;75217;61;12;47;1;2;0
7076.653181;0;68;8;9;0;2;0
3700.385003;17557;96;6;5;0;1;0
5328.835851;81064;70;20;4;4;3;0
4838.877084;0;66;2;45;0;5;0
10700.4952;75313;89;16;64;1;2;0
7879.928952;45703;98;17;36;0;9;0
7869.432384;40036;65;2;85;0;2;0
2586.807171;0;71;23;84;0;1;0
7286.789075;65870;61;21;40;1;2;0
11797.99211;91469;100;11;89;2;2;0
9386.753031;42090;119;0;61;0;3;0
6308.922374;21368;79;7;2;0;6;0
17484.53438;78362;73;16;66;0;2;0
15428.01044;33879;98;16;82;0;2;0
5630.793;72874;70;26;31;0;6;0
18131.18874;0;82;29;23;1;2;0
8087.219475;0;110;9;23;0;6;0
18453.57629;72215;66;22;23;0;2;0
5217.513287;39854;66;6;4;0;7;1
4835.783179;36655;61;15;81;0;9;0
5597.12496;37995;139;16;50;0;1;1
8920.463999;40867;112;21;98;0;7;0
5995.411008;28804;78;6;84;0;3;0
38496.94701;48409;124;13;60;0;2;0
8382.630118;19683;117;17;41;1;9;1
13372.02426;88706;110;14;72;1;2;0
8972.140307;89689;74;14;4;0;2;0
5405.518391;67241;68;22;6;1;9;0
9352.478998;75436;78;10;20;0;2;0
4339.871053;91761;109;33;20;2;1;0
17723.76398;25771;222;21;58;0;4;0
7507.455372;60920;64;10;61;0;2;1
8029.393076;96869;101;25;97;0;3;0
2831.587689;17752;77;26;87;0;1;0
10080.37031;60944;130;10;38;2;4;0
6503.397049;22081;84;1;9;0;6;1
3331.445625;73695;84;28;84;0;1;0
4620.390087;0;130;11;0;0;1;0
2471.528431;95697;61;16;55;0;1;1
6494.243995;15300;85;17;16;0;9;0
9657.579498;0;131;34;61;0;9;1
4904.894731;12902;139;3;51;0;1;1
4802.477033;29809;61;13;17;0;9;0
7955.774758;0;74;17;27;0;2;0
6941.900812;0;96;21;18;0;3;0
8382.478392;25998;71;16;38;0;2;1
3536.431774;28248;90;25;89;0;1;0
3244.816567;68103;82;28;91;0;1;0
7611.212764;0;103;33;54;0;3;0
4505.398267;81079;111;11;5;0;1;0
2445.844833;22732;62;31;35;0;1;0
16477.76843;49825;70;14;27;3;2;0
3546.400212;0;103;11;92;0;1;0
4277.27009;77265;107;23;9;0;1;0
4784.773547;0;72;20;41;0;7;0
7572.237727;12876;107;8;90;2;3;0
11760.87637;36431;99;27;59;0;2;0
3933.813993;25927;103;6;20;0;1;1
5700.761833;26811;72;22;82;0;3;0
3498.634784;41711;90;3;89;0;1;0
5768.091295;35091;74;27;19;0;9;0
6361.954003;0;87;17;33;0;3;0
6503.397049;22081;84;1;9;0;6;1
6832.111972;0;93;7;90;1;5;0
5785.223477;31320;72;30;95;0;5;0
5619.689084;0;153;25;5;0;1;1
2599.2896;33947;66;10;48;1;1;0
6732.970948;0;62;10;31;0;2;0
18321.86647;21189;66;4;2;0;2;0
9102.902307;73759;114;2;25;3;6;0
4002.857594;0;114;3;93;0;1;0
8620.997439;44988;108;30;57;0;3;0
10388.986;33432;90;28;43;0;2;0
8427.172486;46503;215;4;21;1;1;1
7007.274228;0;101;12;12;0;6;0
5176.579135;23636;65;19;10;0;3;0
5389.499465;66429;136;35;93;0;1;1
4067.004737;28466;102;33;91;0;1;0
4434.941371;58082;112;31;66;1;1;0
14010.52742;36523;71;28;67;0;2;0
12350.05824;54710;103;13;46;0;2;0
8161.576876;73466;102;2;71;1;6;0
11009.13049;51643;283;16;43;0;1;1
8717.049833;83846;74;22;94;3;2;1
5917.466603;0;169;31;77;0;1;0
2503.660407;53338;63;24;35;1;1;0
12682.25069;75203;80;0;13;1;2;0
4330.38602;60475;107;9;18;0;1;1
10487.74332;30658;89;6;67;0;2;0
3567.503755;0;102;28;11;0;1;1
19896.42226;60420;248;8;74;0;8;0
21423.63723;0;65;9;31;0;2;1
5581.761298;62739;70;29;80;0;3;0
3515.831889;15144;90;2;71;0;1;0
12036.62051;44428;104;17;61;0;2;1
3609.798318;58297;97;19;94;5;1;0
17732.46488;42191;74;2;43;1;2;0
8509.850887;26057;74;3;63;0;2;1
5866.424273;26608;73;12;14;0;6;0
4825.500869;0;63;8;27;0;9;0
5389.499465;66429;136;35;93;0;1;1
7778.005623;25970;72;18;30;3;2;0
26346.08582;48268;223;28;26;0;2;0
14866.45116;24279;126;16;97;0;2;0
8324.23271;0;121;11;92;0;5;0
9238.305998;0;128;30;26;0;5;0
22693.29076;71879;64;1;64;0;2;0
6236.018595;57760;78;9;67;0;3;0
5012.184756;20976;129;20;86;1;1;0
8176.576796;67137;111;0;49;5;6;0
2582.862313;50148;65;0;45;0;1;0
3118.981095;23008;79;29;49;1;1;0
2938.07856;0;82;12;67;0;1;0
6883.686618;84869;85;5;65;0;4;0
2215.912948;0;66;21;67;0;1;0
4297.018104;86860;107;13;29;0;1;0
21522.94749;44695;79;14;51;2;2;0
2761.691693;0;77;35;38;0;1;0
22563.61838;23046;65;18;7;3;2;0
5285.918307;0;73;1;44;0;4;0
35062.64795;84811;111;27;38;0;2;0
5913.199024;0;91;13;89;0;4;0
2593.398672;0;69;29;35;0;1;0
12692.67092;40117;108;6;55;0;2;0
3309.11965;72140;87;22;66;2;1;0
4754.449647;0;136;5;46;0;1;0
2413.93064;12495;65;32;62;0;1;0
2161.685527;0;67;33;75;2;1;0
5527.988928;0;72;4;72;0;7;0
10629.21789;36495;133;14;97;1;3;0
11820.1098;86801;98;5;20;0;2;0
4964.63152;52679;62;21;3;0;4;0
9122.92563;90804;113;29;67;0;5;0
5309.435869;22404;70;0;62;1;4;0
3460.66504;14262;90;27;9;0;1;0
2872.980808;36844;73;10;11;0;1;0
9927.877699;58703;127;32;26;2;6;0
3482.687007;65162;86;11;59;0;1;0
3991.727249;54964;99;13;53;0;1;0
5510.107444;61401;69;8;77;0;3;0
3600.934326;25147;101;7;54;0;1;1
5419.45812;73536;67;29;27;0;6;0
5810.630529;24860;73;2;35;0;8;0
3942.725768;65404;99;16;79;0;1;0
3126.271893;34510;81;0;54;0;1;0
3530.007745;0;108;7;55;0;1;0
5029.296953;40113;67;2;43;3;5;0
4772.943848;20993;133;35;90;0;1;1
2202.3352;0;61;2;34;1;1;0
8717.049833;83846;74;22;94;3;2;1
10373.88882;62587;86;30;47;0;2;0
7250.029606;0;69;17;10;0;2;0
4307.422775;73345;107;7;62;0;1;0
3040.253837;0;83;30;44;0;1;0
19160.98994;22705;239;19;59;0;7;1
5391.078171;21440;135;7;19;0;1;0
5285.307579;22627;67;19;43;0;8;0
8024.992989;38702;101;7;32;3;3;0
2810.464447;26790;71;4;41;0;1;1
7739.550403;64859;96;24;11;0;8;0
